BayesFactorCat,BayesFactorVal,Prior,Threshold,Correction,Type,Metric,Stat,Value
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1,Traits_Per_Gene,std,0.804139218746586
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1,Traits_Per_Gene,median,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1,Traits_Per_Gene,q1,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1,Traits_Per_Gene,q3,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1,Traits_Per_Gene,plus_1,13.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1,Traits_Per_Gene,exact_1,61.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1,Traits_Per_Gene,at_least_1,74.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1,Traits_Per_Gene,total,97.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Genes_Per_Trait,mean,0.0364963503649635
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Genes_Per_Trait,std,0.3082505172315879
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Genes_Per_Trait,q3,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Genes_Per_Trait,plus_1,12.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Genes_Per_Trait,exact_1,16.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Genes_Per_Trait,at_least_1,28.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Genes_Per_Trait,total,50.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Traits_Per_Gene,mean,1.3888888888888888
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Traits_Per_Gene,std,0.7179359990733379
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Traits_Per_Gene,median,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Traits_Per_Gene,q1,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Traits_Per_Gene,q3,2.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Traits_Per_Gene,plus_1,10.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Traits_Per_Gene,exact_1,26.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Traits_Per_Gene,at_least_1,36.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_2_3,Traits_Per_Gene,total,50.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Genes_Per_Trait,mean,2.9817518248175183
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Genes_Per_Trait,std,21.41308256557908
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Genes_Per_Trait,q3,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Genes_Per_Trait,plus_1,101.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Genes_Per_Trait,exact_1,32.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Genes_Per_Trait,at_least_1,133.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Genes_Per_Trait,total,4085.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Traits_Per_Gene,mean,2.763870094722598
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Traits_Per_Gene,std,2.2050794270209484
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Traits_Per_Gene,median,2.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Traits_Per_Gene,q1,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Traits_Per_Gene,q3,4.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Traits_Per_Gene,plus_1,959.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Traits_Per_Gene,exact_1,519.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Traits_Per_Gene,at_least_1,1478.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Effector,Traits_Per_Gene,total,4085.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Genes_Per_Trait,mean,0.059854014598540145
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Genes_Per_Trait,std,0.48109665690669967
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Genes_Per_Trait,q3,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Genes_Per_Trait,plus_1,12.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Genes_Per_Trait,exact_1,35.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Genes_Per_Trait,at_least_1,47.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Genes_Per_Trait,total,82.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Traits_Per_Gene,mean,1.607843137254902
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Traits_Per_Gene,std,0.8183779119493807
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Traits_Per_Gene,median,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Traits_Per_Gene,q1,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Traits_Per_Gene,q3,2.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Traits_Per_Gene,plus_1,22.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Traits_Per_Gene,exact_1,29.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Traits_Per_Gene,at_least_1,51.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_UNKNOWN,Traits_Per_Gene,total,82.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Genes_Per_Trait,mean,0.031386861313868614
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Genes_Per_Trait,std,0.23807372495407028
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Genes_Per_Trait,q3,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Genes_Per_Trait,plus_1,7.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Genes_Per_Trait,exact_1,25.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Genes_Per_Trait,at_least_1,32.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Genes_Per_Trait,total,43.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Traits_Per_Gene,mean,1.4333333333333333
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Traits_Per_Gene,std,0.8034647195462633
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Traits_Per_Gene,median,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Traits_Per_Gene,q1,1.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Traits_Per_Gene,q3,2.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Traits_Per_Gene,plus_1,9.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Traits_Per_Gene,exact_1,21.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Traits_Per_Gene,at_least_1,30.0
Strong,>= 10.0,5.0,0.3448275862068966,Raw,Clinical_PHASE_1_2,Traits_Per_Gene,total,43.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Genes_Per_Trait,mean,17.541941945621318
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Genes_Per_Trait,std,66.17727131192298
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Genes_Per_Trait,median,0.9522803852933983
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Genes_Per_Trait,q1,0.08611608780975104
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Genes_Per_Trait,q3,4.926144107714916
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Genes_Per_Trait,plus_1,678.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Genes_Per_Trait,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Genes_Per_Trait,at_least_1,1152.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Genes_Per_Trait,total,24032.460465501204
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Traits_Per_Gene,mean,1.471405159217609
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Traits_Per_Gene,std,1.8562138043785446
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Traits_Per_Gene,median,0.8516895226317281
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Traits_Per_Gene,q1,0.29843693606930105
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Traits_Per_Gene,q3,1.9377055182200364
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Traits_Per_Gene,plus_1,7393.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Traits_Per_Gene,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Traits_Per_Gene,at_least_1,16290.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,All,Traits_Per_Gene,total,24032.460465501208
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Genes_Per_Trait,mean,17.238231940228534
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Genes_Per_Trait,std,65.7232204387618
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Genes_Per_Trait,median,0.8944714283588272
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Genes_Per_Trait,q1,0.07529679754819416
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Genes_Per_Trait,q3,4.8545284200354635
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Genes_Per_Trait,plus_1,668.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Genes_Per_Trait,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Genes_Per_Trait,at_least_1,1146.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Genes_Per_Trait,total,23616.377758113093
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Traits_Per_Gene,mean,1.448590919346936
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Traits_Per_Gene,std,1.820223039088587
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Traits_Per_Gene,median,0.8408517210746018
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Traits_Per_Gene,q1,0.29731743713694825
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Traits_Per_Gene,q3,1.9190337869961867
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Traits_Per_Gene,plus_1,7323.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Traits_Per_Gene,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Traits_Per_Gene,at_least_1,16260.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Novel,Traits_Per_Gene,total,23616.377758113096
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Genes_Per_Trait,mean,1.4319213568842182
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Genes_Per_Trait,std,5.321811483576615
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Genes_Per_Trait,median,0.043837251636076394
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Genes_Per_Trait,q3,0.49725695523113445
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Genes_Per_Trait,plus_1,245.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Genes_Per_Trait,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Genes_Per_Trait,at_least_1,802.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Genes_Per_Trait,total,1961.732258931379
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Traits_Per_Gene,mean,1.6457485393719626
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Traits_Per_Gene,std,2.0467596160067782
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Traits_Per_Gene,median,0.9812235574453154
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Traits_Per_Gene,q1,0.4061610189919181
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Traits_Per_Gene,q3,2.1588259313848357
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Traits_Per_Gene,plus_1,590.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Traits_Per_Gene,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Traits_Per_Gene,at_least_1,1188.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Repurposable,Traits_Per_Gene,total,1961.7322589313794
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Genes_Per_Trait,mean,0.0778785270287352
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Genes_Per_Trait,std,0.3005676740805541
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Genes_Per_Trait,q3,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Genes_Per_Trait,plus_1,25.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Genes_Per_Trait,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Genes_Per_Trait,at_least_1,299.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Genes_Per_Trait,total,106.69358202936722
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Traits_Per_Gene,mean,0.2159789109906219
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Traits_Per_Gene,std,0.3077838510037607
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Traits_Per_Gene,median,0.09761052666035694
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Traits_Per_Gene,q1,0.04089529685244167
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Traits_Per_Gene,q3,0.25886192867329805
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Traits_Per_Gene,plus_1,14.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Traits_Per_Gene,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Traits_Per_Gene,at_least_1,490.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical,Traits_Per_Gene,total,106.6935820293672
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,mean,0.021022486788989988
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,std,0.09828433066285658
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,q3,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,plus_1,2.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,at_least_1,168.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Genes_Per_Trait,total,28.800806900916285
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,mean,0.16180228596020385
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,std,0.2408424575094174
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,median,0.07412691567180515
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,q1,0.02267446506449971
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,q3,0.16032944484141715
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,plus_1,2.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,at_least_1,175.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_3,Traits_Per_Gene,total,28.800806900916285
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,mean,0.023931772508720136
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,std,0.12166872813182097
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,q3,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,plus_1,5.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,at_least_1,142.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Genes_Per_Trait,total,32.78652833694659
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,mean,0.14507313423427695
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,std,0.23016725852626427
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,median,0.07073629625477897
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,q1,0.027953211069992788
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,q3,0.1423658652022949
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,plus_1,2.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,at_least_1,224.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2,Traits_Per_Gene,total,32.78652833694659
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,mean,0.02176734614176157
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,std,0.10628556064013743
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,q3,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,plus_1,5.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,at_least_1,163.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Genes_Per_Trait,total,29.82126421421335
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,mean,0.14690277938036134
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,std,0.19989877769106024
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,median,0.07944237740507093
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,q1,0.037549427692827035
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,q3,0.16032944484141715
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,plus_1,3.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,at_least_1,198.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_APPROVAL,Traits_Per_Gene,total,29.82126421421335
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,mean,0.004459065205834669
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,std,0.03984071847368028
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,q1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,q3,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,plus_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,at_least_1,50.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Genes_Per_Trait,total,6.108919331993496
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,mean,0.08255296394585807
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,std,0.08827359914154842
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,median,0.06726438807563197
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,q1,0.03395979533507991
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,q3,0.08863609054767421
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,plus_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,exact_1,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,at_least_1,74.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_1,Traits_Per_Gene,total,6.108919331993497
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,mean,0.0014303891153966757
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,std,0.014028790523882059
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,median,0.0
Strong,>= 10.0,5.0,0.3448275862068966,Bias_adjusted,Clinical_PHASE_2_3,Genes_Per_Trait,q1,0.0
